A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
,,,,,,,,20314.220703125,28337.390625,,,,,,-5733.7021484375,,,,,,,,,,,,,,,,,19830.49609375,1871.548828125,,,,,,,,,,,,,,
,,,,,,,,20348.763671875,28320.265625,,,,,,-5745.5419921875,,,,,,,,,,,,,,,,,19893.2265625,1871.8837890625,,,,,,,,,,,,,,
,,,,,,,,20368.853515625,28329.271484375,,,,,,-5743.49755859375,,,,,,,,,,,,,,,,,19914.17578125,1866.0892333984375,,,,,,,,,,,,,,
,,,,,,,,20389.40625,28676.0625,,,,,,-5739.52587890625,,,,,,,,,,,,,,,,,19944.109375,1894.5009765625,,,,,,,,,,,,,,
,,,,,,,,20436.1953125,28347.3828125,,,,,,-5738.017578125,,,,,,,,,,,,,,,,,20002.5859375,1880.469970703125,,,,,,,,,,,,,,
,,,,,,,,20438.66796875,28383.7578125,,,,,,-5725.8330078125,,,,,,,,,,,,,,,,,20021.017578125,1885.199462890625,,,,,,,,,,,,,,
,,,,,,,,20451.390625,28439.5234375,,,,,,-5745.58984375,,,,,,,,,,,,,,,,,20079.44921875,1916.11474609375,,,,,,,,,,,,,,
,,,,,,,,20488.27734375,28394.400390625,,,,,,-5722.6865234375,,,,,,,,,,,,,,,,,20128.384765625,1894.55859375,,,,,,,,,,,,,,
,,,,,,,,20496.9921875,28470.390625,,,,,,-5725.53662109375,,,,,,,,,,,,,,,,,20158.888671875,1905.7923583984375,,,,,,,,,,,,,,
,,,,,,,,20530.654296875,28483.267578125,,,,,,-5723.146484375,,,,,,,,,,,,,,,,,20198.8984375,1895.9307861328125,,,,,,,,,,,,,,
